split;reason;text;value
147847;Time;;Kl. 14:59
147858;Time;;Kl. 14:56
147888;name_party;":
Jeg accepterer selvfølgelig det, formanden siger i forhold til det med
navnet, men navnet optræder jo i indtil flere artikler, og jeg har selv
været i dialog med familien og har fået lov til at bruge pågældende
persons sag, så jeg tror ikke, vi har overtrådt nogen grænser der.
Men vi kan godt kalde hende »borgeren«.
Jeg må forstå det sådan på ministeren, at ministeren ikke vil forholde sig til, at man får to forskellige svar på det samme spørgsmål
fra sundhedssystemet. Det synes jeg bare er uhensigtsmæssigt, og
det synes jeg man bør tage op over for regionen, hvis det er dem, der
har ansvaret. Det duer selvfølgelig ikke, at en borger af det samme
sundhedsvæsen får at vide, at du kan få et kørekort efter 6 måneder,
og derefter får at vide, at du kan få det efter 12 måneder. Det er meget vanskeligt for borgerne at agere, når man får forskellige informationer om det samme forhold.";Christian Rabjerg Madsen
148790;Time;;Kl. 14:57
148827;title_name;":
Ministeren.";Christian Juhl
148850;Time;;Kl. 14:57
148890;title_name;":
Jeg har, som jeg også nævnte i starten, simpelt hen ikke mulighed
for at gå ind og sagsbehandle i konkrete tilfælde. Det tilkommer ikke
ministeren. Det foregår i styrelsen, som giver en sundhedsfaglig vurdering til politiet. Det er politiet, der er myndighed på kørekortsområdet og udsteder kørekortene, og hvis man er utilfreds med en afgø-";Ellen Trane Nørby
149270;title_name;":
Ministeren.";Christian Juhl
149293;Time;;Kl. 14:59
149333;title_name;":
Det er altid beklageligt, hvis man som borger oplever, at man får forskellige oplysninger fra forskellige aktører i vores sundhedsvæsen,
det være sig andre myndigheder. Det, som Styrelsen for Patientsikkerhed skal forholde sig til, er den vejledning, der ligger på området,
når de giver sundhedsfaglige anbefalinger til politiet. Det er politiet,
der er udstedende og afgørende myndighed i relation til kørekort, og
det er derfor også dem, der træffer afgørelse i sidste ombæring.
I forhold til spørgsmålet om sagsbehandlingstider – for det er jo
nærliggende at spørge, om det så er, fordi den har ligget hos Styrelsen for Patientsikkerhed – vil jeg gerne henvise til det spørgsmål, der
hedder spørgsmål 1244 fra den 20. juni sidste år, som viser, at kun
0,2 pct. af samtlige sager ligger i over 46 dage. Hovedparten ekspederes inden for 1 til 14 dage, og de tider skulle stadig væk være vejledende, i relation til hvor lang tid man bruger på den sundhedsfaglige vurdering af en sag.";Ellen Trane Nørby
150328;Time;;Kl. 15:00
150365;title_name;":
Jeg vil gerne lov til at sige tak til sundhedsministeren og til hr. Christian Rabjerg Madsen for dagens indsats.
Vi går over til spørgsmål 19 til miljø- og fødevareministeren, og
spørgeren er den samme, nemlig hr. Christian Rabjerg Madsen.";Christian Juhl
150616;Time;"Onsdag den 6. december 2017 (S 242)

Spm. nr. S 242
19) Til miljø- og fødevareministeren af:";Kl. 15:00
150740;name_party;":
Hvad er ministerens reaktion på, at TV 2 med Operation X-programmet »Den brændende sandhed« i oktober 2017 afslørede, at store
modehuse systematisk brænder tøj af?";Christian Rabjerg Madsen
150941;title_name;":
Værsgo.";Christian Juhl
150960;Time;"27

tøj i til afbrænding, bl.a. et stort parti cowboybukser. De her cowboybukser fejler intet. Det er alene et lille mærkat bag på bukserne,
som har et for højt indehold af bly. Det er så H&M's begrundelse for
at afbrænde hele partiet. Det virker jo noget uhensigtsmæssigt, at
man på grund af et lille mærkat, som kunne tages af bukserne, vælger at afbrænde dem.
Ser ministeren en problematik heri, og kunne man fra politisk side gøre mere for at sikre, at de store modehuse i højere grad vælger
at genbruge end at brænde af, selv om der kan være begrænsede dele
af et tøjparti, som har et eksempelvis for højt indhold af bly?";Kl. 15:00
151598;Time;;Kl. 15:04
151628;name_party;":
Tak for det, og jeg læser spørgsmål 19 op: Hvad er ministerens reaktion på, at TV 2 med Operation X-programmet »Den brændende
sandhed« i oktober 2017 afslørede, at store modehuse systematisk
brænder tøj af?";Christian Rabjerg Madsen
151846;Time;;Kl. 15:01
151883;title_name;":
Ministeren.";Christian Juhl
151906;Time;;Kl. 15:01
151957;title_name;":
Tak for det, formand, og tak for spørgsmålet. Regeringen arbejder
for en mere cirkulær økonomi og er opmærksom på, at en vigtig del
af en mere cirkulær økonomi er øget genbrug og genanvendelse. Det
er vigtigt, at vi udnytter alle ressourcer bedst muligt til fordel for både miljø og økonomi, og det er en ambition, som regeringen deler
med dansk erhvervsliv.
Ministeriet har ikke på nuværende tidspunkt tal for, hvor meget
genanvendeligt tekstil, virksomheder sender til forbrænding, men jeg
kan se, at Bestseller f.eks. har oplyst, at det drejer sig om 0,1 promille af deres samlede produktion. Hvis en tøjproducent i dag vælger at
sende tøj til forbrænding som affald, er det forbundet med betaling
af et gebyr for affaldshåndteringen. Modsat er det i sagens natur ikke
forbundet med omkostninger at vælge at donere tøj til genbrug. Ud
over det miljømæssigt prisværdige i genbrug og genanvendelse frem
for forbrænding er der således også et økonomisk incitament til tøjproducenterne til ikke at forbrænde tøj som affald, når det ikke er
nødvendigt. Jeg er oplyst om, at mulighederne for genanvendelse af
tekstil er en del af problemets kerne, da der på nuværende tidspunkt
ikke er et effektivt marked for genanvendelse af tekstilaffald, hverken i Danmark eller i udlandet. Den bedste situation er derfor, at
virksomhederne bruger de muligheder, de har, for at aflevere overskydende tøj til genbrug. Hvis tøjet indeholder skadelig kemi, kan
det selvsagt hverken genanvendes eller genbruges.
Jeg kan oplyse, at i henhold til affaldsbekendtgørelsen skal virksomheder kildesortere deres affald, og hovedreglen er, at virksomheder skal udsortere det affald, som kan genanvendes eller klargøres til
genbrug. Det er kommunerne, som klassificerer affaldet og fører tilsyn med, at affaldsbekendtgørelsen overholdes.";Esben Lunde Larsen
153777;Time;;Kl. 15:03
153814;title_name;":
Værsgo.";Christian Juhl
153833;Time;;Kl. 15:03
153870;title_name;":
Ministeren.";Christian Juhl
153893;Time;;Kl. 15:04
153944;title_name;":
Tak for det, formand, og tak for det opfølgende spørgsmål. Jamen
jeg har en interesse i, at Dansk Mode & Tekstil, som er brancheorganisationen, og de medlemsvirksomheder, som er spillere i det her,
selvfølgelig er sig bevidste om, at vi har et cirkulært fokus. Det gælder på en lang række områder, og det gælder også for tøj. Jeg har
den oplevelse, at Dansk Mode & Tekstil i den grad er villige til at gå
ind i en dialog om det her, og jeg har bedt Miljøstyrelsen som ansvarlig styrelse udrede med Dansk Mode & Tekstil og eventuelle andre interessenter, hvordan vi kan tage skridt i den rigtige retning, så
vi ikke kasserer godt og brugbart tøj, som f.eks. kunne have vakt
glæde blandt mennesker, der er mindrebemidlede, eller i relation til
f.eks. øget genanvendelighed.";Esben Lunde Larsen
154727;Time;;Kl. 15:05
154764;title_name;":
Spørgeren.";Christian Juhl
154786;Time;;Kl. 15:05
154816;name_party;":
Jeg synes, det er overordentlig fornuftigt at tage en kritisk dialog
med modebranchen via Dansk Mode & Tekstil for at få et overblik
over, hvor meget tøj, der brændes af, og hvorfor tøjet bliver brændt
af, og for at finde veje til at sikre, at det tøj, som i dag brændes af –
og det er betydelige mængder – fremadrettet ikke brændes af, men i
stedet for bliver genbrugt.
Hvornår kan vi i Folketinget forvente at få en afrapportering om
den dialog, der er imellem ministeren og Dansk Mode & Tekstil?";Christian Rabjerg Madsen
155326;Time;;Kl. 15:06
155363;title_name;":
Ministeren.";Christian Juhl
155386;Time;;Kl. 15:06
155437;title_name;":
Tak for det, formand, og tak for det opfølgende spørgsmål. Det kan
spørgeren få, når mødet har været afholdt. Det er ikke anført i mine
papirer, lige hvornår mødet bliver afholdt, men det gør det inden
længe. Så lige så snart, der er afholdt et møde, kan ordføreren blive
orienteret om, hvad der skal ske fremadrettet.";Esben Lunde Larsen
155767;Time;;Kl. 15:06
155797;name_party;":
Tak for det. En aktindsigt, som Operation X har fået fra Forbrændingen i Roskilde, viser, at H&M i snit de sidste 5 år har afbrændt 12 t
tøj om året, og det er altså uden at nævne de her 12 t i deres årlige
bæredygtighedsafrapportering. Så det er ikke noget, som en virksomhed, som ellers skilter med at være grøn, fortæller offentligheden om som sådan. En af de her afbrændinger sker den 15. juni
2017, hvor H&M sender en lastbil med godt 1.500 kg papkasser med";Christian Rabjerg Madsen
156298;title_name;":
Spørgeren.";Christian Juhl
156320;Time;;Kl. 15:06
156350;name_party;":
Det er en oplysning, jeg vil imødese med spænding. Jeg håber, at vi i
fællesskab kan finde en løsning, som sikrer, at vi kan genbruge tøjet
i stedet for. Jeg synes, at det har været utilfredsstillende at iagttage,

28

Onsdag den 6. december 2017 (S 250)

dels at virksomhederne ikke er specielt åbne omkring den her praksis, dels at iagttage, at der bliver afbrændt så meget tøj, som kunne
genbruges. Jeg synes, det er et vigtigt spørgsmål.
Jeg har været i dialog med affaldsselskaberne, som siger, at en
løsning jo kunne være, at de fik lov til at kræve en dokumentation
for, at tøjet faktisk er skadeligt at genbruge, når det bliver indleveret
til afbrænding. Og hvis det ikke kan dokumenteres, kunne man jo give affaldsselskaberne mulighed for at anvise en anden måde at bortskaffe tøjet på i stedet for afbrænding. Er det nogle muligheder, som
ministeren vil være villig til at diskutere og give affaldsselskaberne?";Christian Rabjerg Madsen
157283;Time;;Kl. 15:07
157320;title_name;":
Ministeren.";Christian Juhl
157343;Time;;Kl. 15:07
157394;title_name;":
Tak for det, formand, og tak for det opfølgende spørgsmål. Jamen
jeg afviser ikke nogen løsningsmuligheder i det her, for jeg ser det
som ganske fornuftigt og ligetil, at vi får en bedre genanvendelighed
og også en højere grad af genbrug. Da Miljøstyrelsen også har drøftelser med hele affaldsbranchen, ser jeg intet til hinder for, at Miljøstyrelsen eventuelt også tager den dialog på baggrund af mødet med
Dansk Mode & Tekstil.";Esben Lunde Larsen
157835;Time;;Kl. 15:07
157872;title_name;":
Tak til miljø- og fødevareministeren, og tak til hr. Christian Rabjerg
Madsen for dagens indsats.
Vi går over til spørgsmål 20, det er til børne- og socialministeren,
og spørgeren er fru Pernille Bendixen fra Dansk Folkeparti.";Christian Juhl
158110;Time;"Spm. nr. S 250
20) Til børne- og socialministeren af:";Kl. 15:07
158188;name_party;":
Vil ministeren kommentere Institut for Menneskerettigheders rapport »Ekstrem social kontrol«, der konkluderer, at der er problemer i
forbindelse med inddragelse af forældre i sager, hvor den unge netop
har brug for, at forældrene ikke inddrages, når det er familien, der
udøver social kontrol, og vil ministeren gøre tiltag for i højere grad
at beskytte den unges ret til et privatliv?

med særlige værdisæt, der forhindrer dem i at bestemme over deres
eget liv, til selv at vælge deres venner, til selv at vælge deres kærester, uddannelser eller fritidsaktiviteter, og det kan jo føre til voldsomme konflikter og beskyldninger om krænkelse af familiens ære,
og de børn og unge skal vi selvfølgelig gøre alt, hvad vi kan, for at
hjælpe.
Derfor skal kommunerne også reagere med det samme, hvis en
ung henvender sig om social kontrol eller en æresrelateret konflikt.
Kommunen har mulighed for at give gratis og anonym rådgivning til
den unge, og kommunen skal også overveje, om det er nødvendigt at
inddrage politiet af hensyn til den unges sikkerhed. Hvis kommunen
bliver opmærksom på den unges situation via en underretning, skal
kommunen være opmærksom på, at det kan eskalere konflikten, hvis
forældrene bliver orienteret om underretningen, og kommunen skal
også være opmærksom på, at den unge kan have behov for beskyttelse mod repressalier fra familiens side. Så derfor er det også muligt
for kommunen at undlade at oplyse forældrene om underretningen,
ligesom der kan gives afslag på aktindsigt, når særlige forhold – eksempelvis social kontrol – taler imod det, for det må aldrig være sådan, at hensynet til forældrenes retssikkerhed kommer til at veje tungere end hensynet til barnets eller den unges ret til hjælp og beskyttelse.";Pernille Bendixen
159937;Time;;Kl. 15:09
159974;title_name;":
Spørgeren.";Christian Juhl
159996;Time;;Kl. 15:09
160020;name_party;":
Tak for det. Det er rigtigt nok, at kommunerne i dag har en mulighed
for at give afslag på aktindsigt, men det er bare sådan, at reglerne er
utydelige. Det gælder måske ikke selve lovgivningen, men så i hvert
fald den vejledning, som kommunerne skal støtte sig op ad, og her er
det primært i tilfælde, hvor den unge er udsat for fysisk vold, fysiske
overgreb, at kommunen har en klar lovhjemmel til at gå ind at nægte
aktindsigt, hvorimod det er noget mere utydeligt for kommunen at
agere, når der er tale om psykisk vold, som jeg tror vi kan kalde det
her. Er ministeren ikke enig i, at der er et behov for, at vi på en eller
anden måde tydeliggør det her, så kommunerne får et bedre redskab
til netop at reagere, som de jo skal, når den unge henvender sig?";Pernille Bendixen
160790;Time;;Kl. 15:10
160827;title_name;":
Ministeren.";Christian Juhl
160877;title_name;":
Værsgo.";Christian Juhl
160897;Time;;Kl. 15:10
160907;Time;;Kl. 15:07
160931;name_party;":
Tak for det. Jeg læser spørgsmålet højt: Vil ministeren kommentere
Institut for Menneskerettigheders rapport »Ekstrem social kontrol«,
der konkluderer, at der er problemer i forbindelse med inddragelse af
forældre i sager, hvor den unge netop har brug for, at forældrene ikke inddrages, når det er familien, der udøver social kontrol, og vil
ministeren gøre tiltag for i højere grad at beskytte den unges ret til et
privatliv?";Pernille Bendixen
161369;Time;;Kl. 15:08
161406;title_name;":
Ministeren.";Christian Juhl
161429;Time;;Kl. 15:08
161471;title_name;":
Tak, og tak for spørgsmålet. Først og fremmest vil jeg gerne starte
med at understrege, at børn og unge, som udsættes for social kontrol
af deres familie, selvfølgelig har krav på at få den hjælp, som de har
brug for. Der er ofte tale om børn og unge, som vokser op i familier";Mai Mercado
161791;title_name;":
Jeg er faktisk af den overbevisning, at det er meget tydeligt beskrevet i vejledningen, altså i vejledningens kapitel 2 om æresrelaterede
konflikter. Hvis kommunerne er usikre på, hvordan den her type sager skal håndteres, kan de altid søge bistand hos VISO, altså den nationale videns- og specialrådgivningsorganisation, og så står VISO
parat til at hjælpe med rådgivning.
Jeg kan derudover også oplyse, at Udlændinge- og Integrationsministeriet er i gang med at udarbejde en ny håndbog til kommuner
om æresrelaterede konflikter og negativ social kontrol, som lige præcis har til formål at tydeliggøre kommunernes handlemuligheder
over for den her specifikke målgruppe, bl.a. hvordan de bør undlade
at inddrage forældrene. Håndbogen forventes offentliggjort i første
kvartal 2018. Så jeg mener egentlig, at vi gør en stor og vigtig indsats for at få tydeliggjort reglerne på området.";Mai Mercado
162687;Time;;Kl. 15:11
162724;title_name;":
Spørgeren.

Onsdag den 6. december 2017 (S 188)";Christian Juhl
162785;Time;;Kl. 15:11
162809;name_party;":
Vi er sådan set ikke uenige om, at der allerede gøres en stor indsats
på området. Men nu har vi bare den her rapport, som slår fast, det er
helt sikkert, at kommunerne er usikre, og at de har rigtig svært ved at
agere i det her, fordi det også er så svært at finde ud af, hvornår der
egentlig er tale om social kontrol. Men i det tilfælde, at et ung faktisk bryder ud og får det mod, det er, at gå til sin lærer, så er der jo et
behov for, at læreren overhovedet ikke er i tvivl om, hvordan man
reagerer. Er ministeren ikke enig i, at der er et behov?

29

Spm. nr. S 188 (omtrykt)
21) Til transport-, bygnings- og boligministeren af:";Pernille Bendixen
163468;name_party;":
Fastholder ministeren, at Transport-, Bygnings- og Boligministeriets
ansvar ikke omfatter tiltag, der kan kompensere for negative klimaaftryk, der sker som følge af CO2-udledningen fra transportområdet, som ministeren er refereret for i Information den 26. august i år?";Henning Hyllested
163775;title_name;":
Hr. Henning Hyllested vil nu læse sit spørgsmål op. Værsgo.";Christian Juhl
163846;Time;;Kl. 15:14
163857;Time;;Kl. 15:12
163894;title_name;":
Ministeren.";Christian Juhl
163917;Time;;Kl. 15:12
163959;title_name;":
Jo, men det er faktisk sådan, at kommunen skal reagere med det
samme. Hvis en ung henvender sig angående en æresrelateret konflikt, skal kommunen reagere med det samme. For det kan jo være
den eneste gang, den unge får mulighed for at komme med et råb om
hjælp og række hånden ud til et system, og så skal systemet også
svare med det samme og tage den udstrakte hånd og gøre alt, hvad
man kan, for at hjælpe den unge. I dag er der altså allerede i serviceloven mulighed for at give både gratis og også anonym rådgivning
til børn og unge under 18 år. Det betyder, at forældrene ikke skal
inddrages, ligesom der hverken startes en sag eller tages notater, som
familien efterfølgende kan søge aktindsigt i.";Mai Mercado
164674;Time;;Kl. 15:12
164711;title_name;":
Spørgeren.";Christian Juhl
164733;Time;;Kl. 15:12
164757;name_party;":
Vil ministeren så i det mindste være med til at se på at klæde personalet lidt bedre på til at håndtere sagerne, sådan at de i hvert fald ikke er i tvivl om, hvornår der er tale om social kontrol, og hvornår der
ikke er tale om social kontrol? For når ministeren siger, at kommunen har redskaberne, så kan det jo være, at usikkerheden ligger hos
medarbejderne.";Pernille Bendixen
165129;Time;;Kl. 15:13
165166;title_name;":
Ministeren.";Christian Juhl
165189;Time;;Kl. 15:13
165231;title_name;":
Jo, og dertil er det jo helt oplagt, at hvis kommunen føler sig usikker
på, hvordan den skal håndtere en given henvendelse, så kan den rette
henvendelse til VISO, og så vil VISO bistå med at klæde medarbejderne fagligt på til at kunne håndtere de typer af konflikter. For jeg
er fuldstændig enig med spørgeren i – og jeg tror egentlig, vi ser ret
ens på problematikken – at det er helt afgørende, at fagpersoner både
er klædt på til at opspore, men også til at handle over for social kontrol, og hvis de støder på æresrelaterede konflikter.";Mai Mercado
165783;Time;;Kl. 15:13
165820;title_name;":
Mange tak til børne- og socialministeren og til fru Pernille Bendixen
for dagens indsats.
Vi går over til spørgsmål 21, og det er til transport-, bygnings- og
boligministeren, og spørgeren er hr. Henning Hyllested, Enhedslisten.";Christian Juhl
166060;Time;;Kl. 15:13
166084;name_party;":
Spørgsmålet lyder: Fastholder ministeren, at Transport-, Bygningsog Boligministeriets ansvar ikke omfatter tiltag, der kan kompensere
for negative klimaaftryk, der sker som følge af CO2-udledningen fra
transportområdet, som ministeren er refereret for i Information den
26. august i år?";Henning Hyllested
166382;Time;;Kl. 15:14
166419;title_name;":
Ministeren.";Christian Juhl
166442;Time;"Transport-, bygnings- og boligministeren (Ole Birk Olesen):
Tak for spørgsmålet. Ifølge energi-, forsynings- og klimaministeren
gav EU-landene den 13. oktober hinanden et grønt håndslag på den
mest ambitiøse klimakurs i verden. For nærmere at forklare, hvad
det kommer til at betyde for transportsektoren, vil jeg gerne fremhæve tre forhold, som har tæt tilknytning til, at vi i Danmark fører en
omkostningseffektiv klimapolitik.
For det første sender vi ikke bare kravet om en reduktion på 39
pct. direkte videre til landbruget og transport- og boligområdet. For
det andet anser vi det for positivt, at aftalen indeholder en række
fleksibilitetsmekanismer, der kan bidrage til, at vi får mest muligt
klima for pengene. For det tredje vil Danmark som udgangspunkt
være positivt stemt over for de fælleseuropæiske instrumenter til
CO2-reduktioner i transportsektoren, som Kommissionen har fremlagt i sin vejpakke.
Omstillingen af transportsektoren er en stor opgave. Vi har i
Danmark ikke en bilindustri og har derfor begrænsede muligheder
for at drive udviklingen. Derfor har vi brug for ambitiøse fælleseuropæiske CO2-standarder for biler, der kan fremme udviklingen af nye
teknologier på en omkostningseffektiv måde.
Regeringen er med energi-, forsynings- og klimaministeren for
bordenden i gang med at udarbejde en strategi for opfyldelsen af
Danmarks klimamål frem mod 2030. Der vil være en række muligheder for, at vi kan leve op til forpligtelserne. Regeringen vil i sin
strategi tegne mulighederne op.
Afslutningsvis vil jeg gerne summere op: Udledningen af drivhusgasser skal fortsat falde, og Danmark er parat til at påtage sig et
ambitiøst 2030-mål for sektorerne uden for kvotesystemet. Regeringen er ved at udarbejde en omkostningseffektiv strategi for, hvordan
vi lever op til vores mål for reduktion af drivhusgasser uden for kvotesystemet. Ved den konkrete udmøntning af klimaindsatsen påtager
jeg mig som transport-, bygnings- og boligminister naturligvis ansvaret for de klimatiltag, som regeringen og Folketinget beslutter på
mit område. Tak.";Kl. 15:14
168514;Time;;Kl. 15:16
168551;title_name;":
Spørgeren.

30

Onsdag den 6. december 2017 (S 189)";Christian Juhl
168616;Time;;Kl. 15:16
168640;name_party;":
Tak for svaret. Det er jo også der, kan man sige, tvivlen er opstået.
Jeg er selvfølgelig glad for, at der er et ambitiøst klimamål, og at
man forsøger at leve op til aftalerne på klimaområdet. Men jeg og
også andre er kommet i tvivl om, hvor man egentlig skal rette både
sine spørgsmål og sin opmærksomhed hen – om det er til transportministeren og Transportministeriet, eller om det er et andet sted hen.
Og det er jo på grund af de forholdsvis markante udtalelser om, at
rene transportpolitikker, tror jeg formuleringen var, ikke for så vidt
indeholder, skal vi kalde det hensyntagen til eventuelle klimamål og
klimabelastninger.
Jeg går ud fra, at ministeren er enig med mig i, at transportsektoren udgør en væsentlig del af klimabelastningen i de ikkekvotebelagte sektorer. Transportsektoren står for en tredjedel af den samlede
CO2-udledning i Danmark, så hvis man skal reducere CO2-udledningen og klimabelastningen – og det siger ministeren jo at man skal
– så skal der vel også ske noget inden for transportsektoren? Man
kan vel ikke forestille sig, at det bliver overladt til en anden del af
ministerens ressort, nemlig bygninger og boliger, eller til landbruget? Så kunne jeg da forestille mig, at man fik nogle gevaldige stridigheder mellem ministrene indbyrdes. Så transportsektoren skal vel
bidrage? Men det kan man jo komme i tvivl om, for man kan sige, at
den politik, der nu er lagt frem i forbindelse med finanslovsforslaget,
i forbindelse med erhvervsudspillet og i forbindelse med skatteudspillet, trækker i den stik modsatte retning. Det giver jo mere CO2udledning. Så jeg er i hvert fald ikke helt klar over, hvordan sammenhængen og opdelingen i regeringen er.";Henning Hyllested
170333;Time;;Kl. 15:18
170370;title_name;":
Ministeren.";Christian Juhl
170393;Time;"Transport-, bygnings- og boligministeren (Ole Birk Olesen):
Altså, i den artikel i Information, som hr. Henning Hyllested henviser til i spørgsmålet, tror jeg at jeg blev spurgt om følgende: Når
man nu ser på de tiltag, regeringen gør på transportområdet, hvad så
med CO2-belastningen? F.eks. når vi nu vil udvide nogle motorveje,
eller når vi vil tillade, at man kører 90 km/t. på udvalgte landeveje i
stedet for 80 km/t. , hvad så med den ekstra CO2-udledning, der
kommer? Til det svarede jeg jo for det første, at det er en meget beskeden ekstra udledning af CO2, i forhold til hvor meget CO2 vi i
øvrigt udleder, og for det andet, at man ikke kan se på transportområdet isoleret, og at man heller ikke kan sige, at fordi der kommer
mere CO2, hvis vi udvider vejene, så der er plads til mere trafik, så
skal vi ikke udvide vejene, så der er plads til mere trafik, men så skal
folk holde i kø. Så af hensyn til CO2-udledningen skal folk holde i
kø.
I klima- og energipolitikken sidder energi-, forsynings- og klimaministeren for bordenden, og så uddelegerer han opgaver, herunder
til Transportministeriet.

man fremlægger sine rene transportpolitikker. Hvordan foregår det
så i regeringen? Er det sådan, at det i virkeligheden er klimaministeren, der sidder og bestemmer over transportpolitikken, hvis der i
transportpolitikken er elementer af klimabelastning og CO2-udledning?";Kl. 15:18
171784;Time;;Kl. 15:20
171821;title_name;":
Ministeren.";Christian Juhl
171844;Time;"Transport-, bygnings- og boligministeren (Ole Birk Olesen):
Jeg tror ikke, at man tidligere i Transportministeriet, når man har besluttet sig for, at nu skulle man udvide en vej, så har udregnet, hvad
det eventuelt vil betyde for CO2-reduktionen, at folk ikke længere
sidder i kø dér. Eller når man tidligere har besluttet, at nu kan folk
godt køre 130 km/t. på motorvejen i stedet for 110 km/t., så tror jeg
heller ikke, at man har indregnet, hvad det betyder for CO2-belastningen. Det er et nyt krav, som er kommet, og som jeg pludselig skal
stå på mål for, selv om tidligere transportministre ikke har skullet stå
på mål for det – heller ikke de transportministre, som Enhedslisten
har holdt ved magten.";Kl. 15:20
172562;Time;;Kl. 15:20
172599;title_name;":
Spørgeren.";Christian Juhl
172621;Time;;Kl. 15:20
172645;name_party;":
Det har dog været sådan, at hvis vi stillede spørgsmål om CO2-udledningen, om en stigende udledning eller en manglende besparelse
osv. osv. i forbindelse med forskellige tiltag inden for transportpolitikken, så har vi jo typisk rettet spørgsmålet til Transportministeriet,
og vi har da også fået svar fra Transportministeriet. Det er jo derfor,
vi siger, at det da er noget nyt, hvis det ikke ligesom er den procedure, vi skal anvende i fremtiden.";Henning Hyllested
173104;Time;;Kl. 15:21
173141;title_name;":
Ministeren.";Christian Juhl
173164;Time;"Transport-, bygnings- og boligministeren (Ole Birk Olesen):
Det kan man også fortsat, og jeg ved også, at jeg i min ministertid
har svaret på spørgsmål om CO2-udledning som følge af transporttiltag. Der har vi så skønnet bedst muligt, og jeg tror også, at vi nogle
gange har bedt om hjælp i Energistyrelsen for at kunne svare på
spørgsmålene. Men det kan man altså fortsat. Jeg siger bare, at det
ikke har været sådan, at når en socialdemokratisk transportminister
gerne har villet udvide en vej eller sætte hastigheden op eller lignende, så har transportministeren samtidig skullet redegøre for, hvordan
den ekstra CO2-udledning i øvrigt skulle imødegås andre steder i
transportsystemet.";Kl. 15:21
173864;Time;;Kl. 15:22
173875;Time;;Kl. 15:19
173912;title_name;":
Spørgeren.";Christian Juhl
173934;Time;;Kl. 15:19
173958;name_party;":
Men igen kan man vel ikke se to ting isoleret fra hinanden? Jeg tænker bare på, hvordan det egentlig foregår i regeringen. For sådan
som jeg er orienteret, er det i virkeligheden noget nyt, at man i
Transportministeriet ligesom ikke indtænker CO2-belastningen, når";Henning Hyllested
174261;title_name;":
Tak for det.
Vi bevarer holdopstillingen og går over til spørgsmål 22, hvor hr.
Henning Hyllested også har et spørgsmål til transport-, bygnings- og
boligministeren.";Christian Juhl
174438;Time;"Spm. nr. S 189 (omtrykt)
22) Til transport-, bygnings- og boligministeren af:";Kl. 15:22
174540;name_party;":

Onsdag den 6. december 2017 (S 189)

Kan ministeren svare på, hvilket ministerium der har ansvaret for at
reducere klimaeffekten inden for transportområdet?

Skriftlig begrundelse
Energistyrelsens energistatistik viser, at ca. 65 pct. af CO2-emissionerne fra endeligt energiforbrug stammer fra transportområdet.

31

tiver man kunne sætte i værk for at bidrage til Danmarks nedsættelse
af CO2-udledningen og for at leve op til klimamålene. På det tidspunkt var der sådan set ikke tvivl om det. Det skal siges, at den pågældende rapport blev skrottet, da man skiftede regering. Ministerens forgænger, altså hr. Hans Christian Schmidt, skrottede jo den
pågældende rapport, selv om den var klar til offentliggørelse. Det
var vi jo en del der undrede os over, og vi fremsatte et beslutningsforslag om det.";Henning Hyllested
175355;Time;;Kl. 15:25
175392;title_name;":
Værsgo.";Christian Juhl
175411;Time;;Kl. 15:22
175448;title_name;":
Ministeren.";Christian Juhl
175471;Time;;Kl. 15:25
175495;name_party;":
Tak. Det lyder i al sin korthed: Kan ministeren svare på, hvilket ministerium der har ansvaret for at reducere klimaeffekten inden for
transportområdet?";Henning Hyllested
175659;Time;;Kl. 15:22
175696;title_name;":
Ministeren.";Christian Juhl
175719;Time;"Transport-, bygnings- og boligministeren (Ole Birk Olesen):
Også tak for det spørgsmål. Som nævnt i mit svar på spørgsmål nr. S
188 er regeringen i gang med at udarbejde en strategi for opfyldelse
af Danmarks klimamål. Det er energi-, forsynings- og klimaministeren, der leder dette arbejde. Når strategien er færdig og offentliggjort, er det hele regeringens strategi, og alle ministre vil stå bag
strategien, herunder transport-, bygnings- og boligministeren, for det
er princippet bag et regeringssamarbejde. Ved den konkrete udmøntning af klimaindsatsen påtager jeg mig det politiske ansvar for forvaltningen af de klimatiltag, som vi beslutter at gennemføre på mit
område.
Så svaret på spørgsmålet er, at jeg har ansvaret for at gennemføre
de dele af regeringens klimatiltag, der ligger inden for mit ministeriums ressortmæssige ansvar. Når det derimod drejer sig om at beslutte, hvordan Danmark skal leve op til sine forpligtelser til at reducere drivhusgasudledning uden for kvotesystemet, er det regeringen
og i sidste ende et flertal i Folketinget, der bærer ansvaret. Tak.";Kl. 15:22
176813;Time;;Kl. 15:23
